	Alphitonia.philippinensis	Berchemia.floribunda	Berchemia.giraldiana	Berchemia.hirtella	Berchemia.huana	Berchemia.kulingensis	Berchemia.lineata	Berchemia.loureiroana	Berchemia.sinica	Berchemia.yunnanensis	Ceanothus.asiaticus	Colubrina.arborescens	Colubrina.asiatica	Colubrina.pubescens	Colubrina.spinosa	Gouania.leptostachya	Guoania.javanica	Gouania.hypoglauca	Gouania.polygama	Hovenia.acerba	Hovenia.acerba var. kiukiangensis	Karwinskia.calderonii	Krugiodendron.ferreum	Paliurus.perforatus	Rhamnella.franguloides	Rhamnella.tonkinensis	Rhamnus.crenata	Rhamnus.davurica	Rhamnus.diamantiaca	Rhamnus.erythroxylon	Rhamnus.globosa	Rhamnus.hainanensis	Rhamnus.koraiensis	Rhamnus.leptophylla	Rhamnus.longipes	Rhamnus.napalensis	Rhamnus.oreodendron	Rhamnus.parvifolia	Rhamnus.rosthornii	Rhamnus.sphaerosperma	Rhamnus.subapetala	Rhamnus.utilis	Sageretia.pauciflora	Sageretia.thea	Scutia.eberhardtia	Scutia.myrtina	Ventilago.calyculata	Ventilago.calyculata var. trichoclada	Ventilago.cristata	Ventilago.denticulate	Ventilago.inaequilateralis	Ventilago.leiocarpa	Ventilago.leiocarpa var. pubescens	Ventilago.maderaspatana	Ventilago.oblongifolia	Ventilago.pauciflora	Ziziphus.apetala	Ziziphus.attopensis	Ziziphus.cambodiana	Ziziphus.funiculosa	Ziziphus.guatemalensis	Ziziphus.horsfieldii	Ziziphus.incurva	Ziziphus.mauritiana	Ziziphus.oenopolia	Ziziphus.poilaneo	Ziziphus.rotundifolia	Ziziphus.rugosa	Ziziphus.rugosa var. harmandii	Ziziphus.thyrsiflora
Ziziphus.guatemalensis	0.133199041342505	0.379589378373941	0.38761978437192	0.493369875338816	0.430202673366154	0.370353571185897	0.339887766033754	0.474850092248773	0.37122974583003	0.611448865594413	0.487214872225408	0.548545924931473	0.195969051028796	0.286044974943844	0.320475146046923	0.274581645443519	0.217759038491629	0.130400708300209	0.244065371534315	0.206451727357939	0.303509804605358	0.58864038500718	0.273688644061085	0.553312685211042	0.464035363212351	0.347588211009109	0.358384170693092	0.500606431933853	0.417133545633975	0.672561868851424	0.425352055935619	0.430745546573984	0.482397011694085	0.589205355493269	0.558026811388809	0.366812426610974	0.355509362478398	0.348974758557755	0.358909516927332	0.353077540436365	0.417742279325418	0.406797156712439	0.365918274626658	0.361845427161896	0.204082530429426	0.42093332606676	0.484928044740891	0.41064345613718	0.449823379269885	0.434847533440605	0.465043836482106	0.423071873643911	0.474728938947453	0.519429070658669	0.439545540512769	0.446118242374131	0.238617999904436	0.261034185556456	0.290584966946963	0.526522569176032	0	0.288668937688796	0.276814210965593	0.218431770283539	0.315584679460409	0.33127721660201	0.189797107273799	0.228669021388519	0.36909342294374	0.207152390893801
Ziziphus.horsfieldii	0.293224168576217	0.365394159151672	0.376067657584325	0.493601075398856	0.428315580682132	0.356476535264258	0.28380567557922	0.488872320301688	0.393760620990102	0.618686946503828	0.495971254150642	0.465115777082403	0.236471501368261	0.275820388275638	0.459004970202455	0.373963199794634	0.170085732869264	0.229796341071476	0.269869256338273	0.151924318315652	0.28294996235689	0.569231169597429	0.193583639225586	0.533610237551502	0.45976935296118	0.338158627964684	0.319075919611517	0.521317648662283	0.44234018830953	0.662544248158531	0.44198036096918	0.47493155564992	0.491394961458508	0.599195608396075	0.580560894996874	0.323075838628567	0.293138912621432	0.329973662864702	0.256625181115363	0.336207842083345	0.424465619769794	0.395988791454416	0.352007286044939	0.252529514220506	0.150487367026189	0.403265021218754	0.504842506877675	0.370022943810935	0.483411182643375	0.448028902024309	0.490875176215668	0.458825733409625	0.501350781139713	0.526307118877821	0.449377057381401	0.481144357490967	0.283867781540728	0.211774399771183	0.241223253731948	0.528685164381759	0.288668937688796	0	0.33792694137896	0.276352447607755	0.29036328295163	0.32733009990767	0.281670804263885	0.21823196267949	0.379635726857997	0.0968980177345742
Ziziphus.incurva	0.274617379742804	0.436486556091684	0.434827626314525	0.612734040165133	0.464483961067552	0.406626723378817	0.434812254856518	0.502394535234019	0.427741354125394	0.598095346866565	0.580850539375134	0.484661728742939	0.273602832274497	0.376992561510119	0.336206100531399	0.359970816132717	0.295767212247858	0.218454654623406	0.220288022305953	0.296362234784565	0.316927222809333	0.590403892489948	0.327844159949405	0.529930084960043	0.480612017752928	0.42127014402336	0.445884439055335	0.552476044706874	0.548587808921267	0.681726669920871	0.470426549135489	0.555032869971794	0.495186923566967	0.571325387313391	0.599409433819626	0.457918907283845	0.417370122225941	0.49173014798526	0.399229867482429	0.485996374601639	0.54804351254771	0.486571070204434	0.44210694181944	0.400113866734976	0.297471530183979	0.464504049246337	0.537512103363146	0.424991795032314	0.560408093024337	0.479206182869946	0.520327776684787	0.510696862524898	0.526736520761324	0.528670632954617	0.473470541512918	0.546526787610619	0.288377566811057	0.369102966249489	0.310540241973102	0.54094316460797	0.276814210965593	0.33792694137896	0	0.265654923455157	0.382325738618504	0.443094357717701	0.259611211865967	0.334712547471843	0.491027650491365	0.318901568133035
Ziziphus.mauritiana	0.186252518896856	0.206705902451521	0.214356294224956	0.379472471987709	0.301482298083581	0.224515558925433	0.28593885886768	0.303391141667231	0.2890452097422	0.44334643187491	0.431032923739046	0.303636662211966	0.0815295907603751	0.180677111563123	0.429051619016532	0.2900709660059	0.190981677644903	0.178433953566562	0.321548027575666	0.11976064446466	0.242023047299362	0.386488147383706	0.260939084266609	0.390586459967359	0.300706563734778	0.238614083356959	0.224094278651164	0.323175944874001	0.401136985694968	0.493426434273432	0.292138007749502	0.412330012234443	0.337305614184463	0.412306604604388	0.400008766608493	0.218983269715987	0.219128772163783	0.327911731392074	0.217164507524779	0.337366267773999	0.394576566238341	0.259122352244664	0.260639126234797	0.224773108609501	0.202387005672279	0.278084003702105	0.38909307284218	0.281257009927945	0.442020805267285	0.303143012108914	0.353733697650552	0.295662402822621	0.375816113385301	0.357054484038163	0.347972316067627	0.418241757622734	0.201362863796481	0.256467331744179	0.162111834189206	0.456708899532093	0.218431770283539	0.276352447607755	0.265654923455157	0	0.180291695450168	0.317805431201085	0.0358808350341744	0.213219837851	0.359904803557617	0.193843217845003
Ziziphus.oenopolia	0.311942498369588	0.0788103439028122	0.0734571001545002	0.272856469943261	0.160039875944899	0.0676712676353282	0.169440508282262	0.168145844200484	0.126293167732651	0.350273931128323	0.319751199951532	0.24888967450176	0.195718040234465	0.0506219987418181	0.544130377999706	0.384221537800069	0.200421420888037	0.28013805748453	0.43773302328612	0.176791959805196	0.116566193247574	0.305297463298901	0.193670066545142	0.279583207692145	0.171153879984609	0.086495812244997	0.0976931583816044	0.205654914400579	0.255675671658945	0.424105936817047	0.156081849769956	0.273016209697226	0.221497411410213	0.31550051637335	0.295600812159791	0.105608416892779	0.103119106316602	0.194434074375255	0.182327884052208	0.207515081259707	0.266162531908879	0.137527841277907	0.119676261007225	0.124822103243038	0.242105377111412	0.138947258889614	0.255758233660437	0.157268277809926	0.293953650481693	0.171647759870371	0.217023674269278	0.166287309461902	0.239652489288609	0.233638149526673	0.20125409830395	0.273134279278038	0.265031396682303	0.124012126773406	0.0580254028728209	0.337007020880928	0.315584679460409	0.29036328295163	0.382325738618504	0.180291695450168	0	0.156456357779243	0.18702205895919	0.158993072143663	0.203527322602907	0.197298633192256
Ziziphus.poilaneo	0.319091766558478	0.176428808504655	0.188656946473723	0.288910287730555	0.185382990533612	0.157272256188702	0.17785195788622	0.246506685441746	0.101583128319157	0.427739694406752	0.361785767435894	0.444926459682523	0.28103956845712	0.148761022095905	0.568657177838474	0.399655213597914	0.235900943418503	0.293478609300344	0.46930191678538	0.265120290925597	0.195337402652665	0.439772625988425	0.227873859401209	0.392488369272373	0.247660444986976	0.087689854043605	0.152357563970822	0.280641962240464	0.163468943388094	0.524661228458983	0.185496790521008	0.181777937836296	0.262878331419083	0.407451090404489	0.36957129772547	0.214468391606724	0.154017982677292	0.101683558791176	0.314031645431681	0.109669717409758	0.178014574403313	0.170695708664746	0.119246061464136	0.206219953881219	0.274263887068226	0.185179357090799	0.266813131754244	0.178665749350467	0.199309657623537	0.199022711499164	0.228420743293851	0.183128769982788	0.245215092254408	0.307957580159565	0.191993991807434	0.207587808271951	0.296816144368014	0.15180888710182	0.192030693501677	0.343475018829003	0.33127721660201	0.32733009990767	0.443094357717701	0.317805431201085	0.156456357779243	0	0.292590908586117	0.183257230092937	0.101444900231017	0.224955589987632
Ziziphus.rotundifolia	0.141409822997437	0.22485800832256	0.228521673842623	0.364400142763747	0.313184559444755	0.239905092233347	0.259544457412512	0.325850305684626	0.297911661787447	0.470989050818928	0.426918169996638	0.335173480213122	0.0860412597188014	0.181417635420231	0.428279849263157	0.247939507625754	0.182185528338173	0.140799540652402	0.320063701455243	0.132001089082777	0.249757816694263	0.429344678476992	0.260499159983379	0.431269950439861	0.329995237712652	0.244758383079573	0.223831114009378	0.340290917937694	0.378448000959475	0.500148983290803	0.309571302495016	0.393277929717603	0.354253354218584	0.436476591592695	0.418551969605826	0.240438701330784	0.236508939413124	0.310477246356951	0.242939152599626	0.32728299759378	0.375901433404147	0.272480840902617	0.272250092906776	0.248175145900196	0.198615781818372	0.287738572639736	0.400531632305024	0.299931775323128	0.422175358308043	0.320610621916495	0.365138040448141	0.305971884690228	0.386049377688872	0.379867029886808	0.35792922646245	0.410020252147905	0.222307101671891	0.253327597817249	0.174845087073223	0.482094466554991	0.189797107273799	0.281670804263885	0.259611211865967	0.0358808350341744	0.18702205895919	0.292590908586117	0	0.182312200304247	0.330127388055798	0.186189878126096
Ziziphus.rugosa	0.217793444654459	0.254495421407728	0.257245202978537	0.401080548067117	0.297288476576086	0.226307237214851	0.213354079178964	0.352845609398693	0.221541209299536	0.516288206091268	0.398090470245785	0.470952202632628	0.174036033091549	0.142362036942116	0.474412708935386	0.305767207457661	0.113409102339061	0.183463501826584	0.369530152410594	0.156994851026146	0.137021735653737	0.514726538387026	0.129370358639187	0.441165943444395	0.347827089191145	0.209789210241429	0.233771626938711	0.38956950087369	0.285651468364059	0.607502637392065	0.298117601360418	0.302076832816931	0.372649243365492	0.496768170565458	0.46364684205949	0.2689924677363	0.247202181851625	0.232646847761007	0.266820293519362	0.235214334112124	0.299686659401802	0.295190689251483	0.242997908784597	0.267308507191528	0.142410065337152	0.289866698163294	0.364716341538092	0.286376795169776	0.321107219422248	0.308367864292351	0.339664969320613	0.305021357445038	0.351090055868808	0.405337346810795	0.307487366637203	0.317256295299854	0.164075058416014	0.122682387036618	0.139960672643945	0.417827008553951	0.228669021388519	0.21823196267949	0.334712547471843	0.213219837851	0.158993072143663	0.183257230092937	0.182312200304247	0	0.208441498401913	0.1074156768646
Ziziphus.rugosa var. harmandii	0.351685065110802	0.22540099016081	0.232581015846849	0.228166716408839	0.135083474919578	0.210769763367792	0.234876607052793	0.19893417901293	0.156262329636115	0.398343474924408	0.39207014702792	0.498109997427303	0.321575706646053	0.193127561689761	0.593622659450999	0.425352024105978	0.281330997192016	0.34659288685945	0.505820890409695	0.30912923287162	0.248875076814088	0.392403463916234	0.283196527140821	0.402665666020044	0.203686679799792	0.137199449391416	0.197674911182055	0.225821441500354	0.102857305716855	0.489384410281506	0.146279422092713	0.128869878045604	0.236877919689931	0.385618691321893	0.325069488696349	0.258595111726023	0.206802230941638	0.0696579322580559	0.357689787689391	0.125668914780763	0.125610515908823	0.16963211489196	0.120629598133811	0.263319257511433	0.3203282811615	0.127576867446848	0.222881901452745	0.156484290895003	0.142948385846626	0.153672203824891	0.187367119698859	0.129965837021341	0.201558022600747	0.267642979800933	0.152239426363413	0.154630724918149	0.340338832041807	0.20385128793705	0.244328476246002	0.318986583491528	0.36909342294374	0.379635726857997	0.491027650491365	0.359904803557617	0.203527322602907	0.101444900231017	0.330127388055798	0.208441498401913	0	0.273565628295381
Ziziphus.thyrsiflora	0.19573616392698	0.263646943725178	0.288608172110741	0.413996447870039	0.340956791267934	0.26593392488479	0.205081940327435	0.396251896268996	0.272436190436601	0.559049264838714	0.415878317210811	0.449701970300482	0.16723107317347	0.17027779997681	0.417919160472579	0.263728740118191	0.10255776502685	0.179462609382886	0.241517836530973	0.0924956315404409	0.178326618247453	0.503541253984257	0.127559916823258	0.457252502941281	0.370765362751175	0.241620276489609	0.245614217177462	0.426840070104383	0.32782643769127	0.627290310380803	0.331513736700106	0.349782812970472	0.397711178701855	0.525579945345852	0.491263055260042	0.234340695901467	0.216001502915186	0.229684127448216	0.200468802428592	0.224542753161174	0.316976438903247	0.301385695796279	0.250900702900084	0.20646728493177	0.101486081395024	0.321887233676895	0.400740364481886	0.292740089101587	0.36943770289887	0.33679443552314	0.377694012716006	0.334444063869171	0.391584422087087	0.446442267351179	0.346898414214891	0.362919250440011	0.185537304856995	0.114499148895399	0.166476612082082	0.435026750777128	0.207152390893801	0.0968980177345742	0.318901568133035	0.193843217845003	0.197298633192256	0.224955589987632	0.186189878126096	0.1074156768646	0.273565628295381	0
