row ID,Alphitonia philippinensis (1),Berchemia floribunda (2),Berchemia giraldiana (3),Berchemia hirtella (4),Berchemia huana (5),Berchemia kulingensis (6),Berchemia lineata (7),Berchemia loureiroana (8),Berchemia sinica (9),Berchemia yunnanensis (10),Ceanothus asiaticus (11),Colubrina arborescens (12),Colubrina asiatica (13),Colubrina pubescens (14),Colubrina spinosa (15),Gouania leptostachya (16),Guoania javanica (17),Gouania leptostachya (18),Gouania hypoglauca (19),Gouania polygama (20),Hovenia acerba (21),Hovenia acerba var. kiukiangensis (22),Karwinskia calderonii (23),Krugiodendron ferreum (24),Paliurus perforatus (25),Rhamnella franguloides (26),Rhamnella tonkinensis (27),Rhamnus crenata (28),Rhamnus davurica (29),Rhamnus diamantiaca (30),Rhamnus erythroxylon (31),Rhamnus globosa (32),Rhamnus hainanensis (33),Rhamnus koraiensis (34),Rhamnus leptophylla (35),Rhamnus longipes (36),Rhamnus napalensis (37),Rhamnus oreodendron (38),Rhamnus parvifolia (39),Rhamnus rosthornii (40),Rhamnus sphaerosperma (41),Rhamnus subapetala (42),Rhamnus utilis (43),Sageretia pauciflora (44),Sageretia thea (45),Scutia eberhardtia (46),Scutia myrtina (47),Ventilago calyculata (48),Ventilago calyculata var. trichoclada (49),Ventilago cristata (50),Ventilago denticulate (51),Ventilago inaequilateralis (52),Ventilago leiocarpa (53),Ventilago leiocarpa var. pubescens (54),Ventilago maderaspatana (55),Ventilago oblongifolia (56),Ventilago pauciflora (57),Ziziphus apetala (58),Ziziphus attopensis (59),Ziziphus cambodiana (60),Ziziphus funiculosa (61),Ziziphus guatemalensis (62),Ziziphus horsfieldii (63),Ziziphus incurva (64),Ziziphus mauritiana (65),Ziziphus oenopolia (66),Ziziphus poilaneo (67),Ziziphus rotundifolia (68),Ziziphus rugosa (69),Ziziphus rugosa var. harmandii (70),Ziziphus thyrsiflora (71)
1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8284.267869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,71.63039393,5.4444,24.651,36.4869,0,41.292,19.665,28.251,19.6452,13.4754,18.4647,34.1097,35.93527587,11.1141,19.4076,58.563,13.2978,38.3997,16.7112,24.8538,191.8275,14.805,0,13.893,53.6112,31.542,7.9398,66.9666,54.516,50.6688,120.1506,163.6084882,8.551654395,221.1592682,8272.35307,115.092,124.452,32.793,29.2068,29.0358,28.14032005,1942.271426,158.1435,3657.134438,38.136,22.9764,21.2046,39.2535,0,12.2472,11.2464,14.1219,84.9615,119.1636,20.1906,48.1794,81.9375,103.5093,31.8708,17.4114,30.3201,26.8032,17.8443,25.0944,5.31,40.5855,36.975,43.4025,12.765,246.1590601,48.525
1791,20.364,34.9461,23.6553,83.112,24.4656,11.2596,13.7718,19.14,192.2213782,586.5103997,16.5816,32.0712,24.321,16.5738,17.976,32.4075,11.5296,49.3368,12.1788,17.8332,45.507,24.77721606,0,18.7344,142.4091,258.5706,9.6957,18.03,100.0703979,41.4072,46.1358,53.60924534,1113.130804,19.5168,53.46,23.4195,116.8101,446.1571837,124.1748,29.0214,13.54473951,830.4266435,6.8628,133.386,21.9186,6.9795,12.654,12.8325,0,60.1965,25.251,24.8814,35.9316,18.8976,27.8208,15.327,48.825,28.2516,41.68038164,1456.116809,22.4004,24.156,17.8125,11.7162,4859.100369,8270.264781,109.6179,894.0645925,18.8922,83.89326628,64.7637
1792,87.3837,382.3639111,3562.111107,36.10206017,753.0307383,306.9059572,127.8294,477.1078121,323.4963146,161.0385,302.1752592,21.3822,64.32494381,30.1878,25.5834,955.1787943,350.265,1036.0608,120.3669,40.9986,8133.222254,53.3664,70.4145,57.45013483,78.77933159,763.1291362,76.8894,384.3334989,657.2543113,159.6741,3594.908529,961.6323363,1915.757753,674.5878999,0,182.363145,3061.025108,254.4861,2385.050736,13.2741,1199.63966,2523.960437,46.722,95.29766309,53.4242892,34.4565,189.9955046,20.35984981,8.2317,12.795,342.0438,27.71746804,385.9690848,70.7559,34.7412,37.3704,8269.729733,381.4909408,67.5159,160.7445,30.6495,42.1566,33.759,117.8052534,309.2531048,966.2936837,557.0034203,148.0989,31.7664,26.964,138.0933
1793,19.6968,6.0726,9.2178,18.045,15.3,12.2256,0,0,5.3025,27.0732,357.0031715,21.141,23.49,14.376,47.04,43.86971074,9.6615,11.6955,35.559,71.6376,24.5208,29.8245,10.5966,15.165,10.0632,0,6.8805,7.56,11.22,0,14.2044,17.2458,151.3125,10.4748,0,0,0,0,0,9.1368,0,17.2302,24.5058,18.4896,9.7641,15.249,24.6753,25.0341,0,0,17.9415,0,32.0712,6.9255,11.2332,0,0,349.6608,0,21.4452,0,6.7239,26.3412,7.14,1956.55878,8.397366028,8260.511947,417.2557875,21.8376,0,0
1794,36.2586769,0,47.952,71.8911,189.9220078,59.12097,85.90038,36.1353286,16.4502,339.7905,1069.79775,33.552,1644.794067,331.632,110.1576,337.9674,21.2364,188.7525,635.2579321,26.5512,314.5516057,12.98673,31.071,207.22788,196.2727128,199.6236,827.8382114,12191.89641,656.3499,1189.370029,659.0505174,229.4400355,141.1617,5868.597206,196.758,198.6170316,76.3923,111.645,569.86611,137.5859874,173.706,334.0194325,128.87586,1861.096859,35.1072,78.3765,543.7753469,233.7787501,265.3197,78.2650771,585.5598,338.9991557,1095.1485,126.32571,517.5203523,235.4594973,227.65602,0,187.59783,21.90807,85.01042175,307.22112,10.09449,50.4225,255.1601602,52.7325,38.59235394,702.1514486,71.75901797,0,4329.105469
1795,10.152,0,13.7142,26.39285175,0,32.3076,0,12.24,44.3016,61.38,13.737,8253.672375,12.3216,11.1228,15.282,9.3366,0,9.3132,0,22.1244,15.8796,11.22,7.8342,0,0,13.284,0,56.856,21.87,0,0,16.9764,0,6.9894,0,21.7602,0,28.977,20.2104,6.4368,17.871,0,0,89.0496,28.7616,17.6502,0,0,16.3776,8.6544,22.368,0,43.1301,26.9775,0,13.248,10.8171,7.9992,11.9448,0,0,11.9097,26.1144,17.9058,30.2985,54.6744,0,23.5704,14.553,7.9332,0
1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8250.313904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,0,22.4796,26.8002,17.4216,43.00471022,52.1664,13.1508,30.36,52.93691919,29.3265,29.8656,25.1712,30.4416,28.0935,34.6896,18.8589,36.1152,20.8731,19.9584,32.3595,16.98850576,7.158,9.6066,14.1456,35.69623667,104.2794,23.49674346,63.1431,16.485,7.236,24.4944,306.9208058,0,31.0623,8239.048828,68.3037,660.7533797,13.338,21.483,42.9495,0,128.7045,8455.849868,4841.469865,14.8005,31.9968,20.8974,61.7856,15.3,39.888,35.507346,0,33.8205,48.78783476,22.5324,7.56,17.9454,93.2022,42.7755,5.2275,447.0491406,53.3484,39.024,18.2835,28.707,18.195,18.8163,19.0698,78.68677368,173.8561293,173.7353251
1798,9.321,161.2955735,124.7538138,0,42.33,127.212,65.85,65.073,822.0812075,88.94736848,162.85145,16.4892,69.174,43.5691754,261.0213,15.15628191,43.8312,61.8426,86.8494,8237.224077,188.6741684,21.80949884,22.8015,40.9059,89.1438,101.2036318,78.8175,100.9593,106.6053,51.051,173.2532813,32.3547,22.254,49.5015,22.23,72.0375,37.0356,59.985,110.481199,34.0494,108.66,15.8832,0,32.13,35.2692,116.6533617,32.64,126.5468605,68.7984,17.292,47.3514,23.535,23.634,53.5743,11.7925177,16.5186,39.0528,11.1786,119.2248,257.3343,187.4526,48.246,14.6394,24.378,130.9835402,388.3386164,60.69127956,45.33049292,74.7207,0,192.6113689
1799,0,25.3449,87.5952,12.1752,87.354,13.2834,27.2646,35.6022,59.0976,114.621402,17.97150071,26.4366,18.4518,22.2939,11.0664,765.8230911,23.4048,265.5792,8229.150771,48.9099,23.4666,26.34194,13.1274,39.4695,31.6572,10.926,7.8936,74.7582,59.8272,0,19.242,99.9843,37.9365,52.8027,77.088,32.3694,42.33,58.9803,61.0104,46.78263895,0,24.0375,38.68312313,16.497,9.8172,11.9178,12.2544,58.6656,17.808,14.322,31.33715977,71.604,56.0976,73.575,8.6544,18.5004,15.246,66.80349443,55.9551,28.4865,55.386,54.2493,1003.341882,38.43134033,19.551,48.48595681,79.662,202.131,346.2278576,35.5446,53.856
1800,33.1968,25.137,79.7475,6.9399,25.44828,39.2583,49.82960121,6.372,313.51395,98.88274345,884.3262182,31.3068,1570.443258,819.3476549,442.9476101,25.956,474.7360243,189.9639,514.6704419,1505.665178,117.9380176,9.66,13.34171453,183.3598594,77.2938,187.9278,106.0179,169.50222,18.2664,58.212,17.463,369.2407791,10.7559,110.544,0,38.7669,50.53893201,288.2015043,127.1556,152.4249,718.7604441,27.70676295,98.29893384,172.9670777,65.6814646,117.5044221,118.1678631,129.6363061,83.61899952,230.0133993,288.5010699,104.7636,193.6845,368.862,26.7228,33.4035,163.9876546,65.9325,197.943603,30.9582,123.4235271,580.3157443,84.4008,9.6615,122.7514381,32.5968,403.2617233,143.7642,44.4684,31.44456,8226.231989
1801,11.6955,42.9618,19.302,15.5316,9.2004,4.4037,34.2588,145.6224,8.037,65.151,18.9384,0,20.6646,11.8701,17.0187,18.0435,8.5968,8.9913,24.99,12.615,68.38194781,12.6375,0,18.7035,282.81,51.054,40.8876,23.97,21.0816,0,20.2167,56.8701,0,8.58,19.4112,0,0,17.886,19.3914,21.51,26.7597,0,30.0477,14.6286,44.59094385,35.21873342,8216.615399,0,11.7162,4.83,10.08,16.3392,22.8984,0,0,13.8915,19.6344,14.322,115.6792155,47.0568,16.3104,31.1355,21.4935,13.221,31.941,24.7962,0,30.5928,9.2178,0,66.2115
1802,0,0,0,0,52.20968948,29.18979,0,0,21.4605,0,40.78908,22.5096,65.45184,0,43.40031,0,42.50262,0,0,5.15025,0,0,0,1241.626911,0,33.56424,0,342.10674,0,2936.86928,115.21116,6468.767755,0,1297.14916,166.5,0,0,0,2071.088872,0,34.4565,5.782311932,214.66362,0,0,0,2022.267512,0,0,0,0,0,0,0,0,0,0,0,25.164,2819.329494,0,4434.510147,43.26081,46.33041,11238.59594,35.91941245,0,8212.18684,0,0,0
1803,22.392,519.8305891,181.9734587,75.18630469,48.18,157.95,0,48.459,23.04,391.1375526,26.001,203.94,4097.27179,139.32,73.71,14.52,60.564,275.805,0,965.6756484,141.1759497,36.036,72.54131726,249.5481392,321.3296301,606.8533088,177.6207396,67.21379562,41.82,73.26709167,22.308,33.264,16.425,50.59754846,21.054,289.23,20.46,218.4851129,21.78,174.486,415.9729221,49.74688477,37.422,33.6,8194.83184,810.039,59.13,47.154,22.869,22.68,0,71.88,58.065,18.564,95.72825208,17.01,77.88,0,704.724,391.2421052,454.3984772,2497.476019,18.354,19.44,1152.27,132.573,400.1746578,50.076,19.512,27.78,398.2031543
1804,10.6911,273.9591338,646.956671,29.241,15.0696,4325.655383,548.6906492,164.4357,8192.043775,106.1605898,3174.994032,27.0657,8112.86042,2921.25264,52.2561,0,401.3688203,1153.819023,154.1656355,45.8826438,129.1566,19.76692484,21.276,27.8025,28.0335,90.0099,391.4498116,4200.034609,436.5930033,275.0348364,195.3352611,8373.464586,202.7352,3686.307772,31.464,54.5292,39.897,152.2062121,1296.942271,19.359,684.4936148,915.8464972,41.958,138.8037,26.163,45.24411378,135.5380283,96.642,58.76335052,429.0808149,321.4782,32.319,5386.995913,172.5486783,119.0119043,109.2222,1776.822122,26.3895,410.2222588,19.935,22.506,92.8236,54.10037292,40.8252,314.6441336,313.6961517,2894.040657,163.5616221,38.4888,21.138,1455.988278
1805,124.224,0,15.2007,18.3384,0,0,12.6225,124.176,0,159.7128,492.234123,0,22.8723,19.818,50.163,11411.6047,25.395,4969.834696,9.282,100.386,0,14.1372,0,0,0,17.8395,0,0,0,0,29.7135,125.7228,92.1438,0,13.6485,14.2044,0,11.9016,0,18.7701,0,104.0573895,0,16.4997,43.089,14.8422,19.782,0,0,0,0,8.2455,0,0,0,0,0,8.6544,0,580.0212,0,51.3588,122.0144827,0,173.8709251,17.0328,30.3636,175.44,10.2,15.7821,12.384
1806,6108.84144,878.0008273,3738.834527,12749.26383,6013.727263,10085.42642,2097.49174,3072.020133,9088.444482,15012.153,2997.252437,9689.989571,7988.805952,5778.343184,7582.358115,5900.525038,3722.533094,6076.688558,3522.965074,2181.614344,2918.755024,7592.190219,5400.01125,5223.453732,6212.538545,10522.83271,3392.583126,2207.302162,2002.772514,2371.482234,7415.426801,8489.436023,1788.484919,5363.261358,9148.530451,1976.437354,152.025,7215.936064,8549.925427,2829.028844,6153.099599,119.34,7960.865975,4523.72593,469.023,11616.06655,8870.429376,8215.77387,525.888,7289.610381,6180.175715,7790.471209,4851.016859,508.215,6783.090785,316.569,4779.936079,6453.148301,279.7985526,8535.583336,197.01,11532.55754,4620.215867,1477.261305,114.144,8522.437166,8245.642125,9105.169122,5288.210719,7655.077644,113.487
1807,1139.004574,222.804,14.79,235.98,39.744,19.8,89.709,14.52,19.656,28.215,0,18.792,16.902,13.77,23.184,14.79,0,15.768,8180.975347,230.456851,25.992,26.871,9.633,0,151.272,64.308,11.73,38.52,10.2,11.22,0,0,0,0,0,10.14,0,0,13.2,0,0,11.661,95.841,11.73,19.548,0,19.89,21.78,12.75,14.79,0,0,19.65,10.71,12.24,20.007,18.72,36.114,19.512,26.964,34.8,224.2693052,10.2,381.1676893,54.831,72.71997437,5643.855212,29.232,2087.393385,1840.028925,27.975
1808,2315.251151,4288.192774,5978.832821,7477.679049,4812.260898,5204.339906,3970.793966,13874.40147,9116.636883,4827.802459,1419.959909,19346.50721,3059.506755,8353.595654,678.8413239,6774.225931,7891.684213,2710.271551,85.21459709,105.3760011,5818.316454,7369.738169,2236.397885,383.93793,4016.104324,6411.403167,7416.12168,4719.605945,1624.706856,1767.977161,11303.14683,4828.179495,4447.3608,2620.934561,9616.953331,1150.41811,6220.464677,13402.93813,484.2320684,167.856,176.27679,728.1398218,5834.205293,7829.635403,2836.617334,391.2757686,114.057,11447.28657,3952.113561,8844.730176,3899.036819,9593.400545,12596.32351,8861.241938,27691.58801,9112.677549,2798.512593,18216.59535,3657.035771,363.2120074,1214.25423,79.6142609,131.271,3208.517368,128.164338,5035.911783,4102.836419,359.6186943,1820.511168,6878.718188,45.66468145
1809,146.7768,10.7226,17.91085832,472.8363,0,131.316,12.6375,147.384,11.3058,121.092,14.157,130.6577135,12.705,17.829,290.178,8166.261547,64.0065,132.624,16.6014,40.0509,11.8998,50.8059,0,274.1508,177.66,149.8266,0,4.182,16.8102,125.34,19.1487,215.4336,0,41.4048,21.666,0,19.9134,4.4289,14.3808,0,16.8696,0,4.194,0,21.5838,25.194,12.24,17.976,52.7505,0,15.648,0,16.368,10.953,0,12.7875,0,5.9388,14.6394,0,0,30.8529,10.212,0,465.9899849,15.9681,0,1002.334702,0,0,44.226
1810,1071.163727,13.182,0,0,0,39.096,0,0,155.61,0,0,0,210.129,0,248.6055815,0,93.135,0,2493.208375,1302.505015,1179.064595,0,0,76.503,0,769.1512324,0,34.725,0,37.422,0,96.57,0,16.14,0,0,0,0,20.50357635,653.5860139,0,0,0,0,9.18,9035.200184,17.16,0,0,0,0,0,0,0,0,0,59.328,606.5791313,173.043,345.6747224,0,7274.633824,120.54,1710.241494,734.0066294,376.299,23.577,7074.4593,414,802.675248,139.0496829
1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8148.430555,0,0,0,0
1812,18.67538232,9.6957,74.973,7.242,195.006,9.591,8.895,92.6562,118.257531,93.1728,174.8416976,0,1911.444566,66.30585908,66.2856,10.3791,27.951,63.9633,14.9688,18.4704,117.8013,32.4282,9.9792,9.8928,95.7168,66.1689,22.5855,24.3168,38.031,50.9007,3310.750407,4004.882793,62.96756627,42.5825415,5607.686396,10681.19237,103.2561606,219.6087315,65.0292,15.1329,1018.391406,29.6523,2433.481591,32.1345,179.3182157,207.9735,44.529,243.321,18.045,31.9968,44.7027,88.0743,114.9012,134.1054,50.04,139.491,73.98931111,68.2605,18.48,10.4835,14.8215,13.6305,16.8495,10.3929,35.3142,45.864,207.6066,98.2572,40.6242,34.2954,33.0048
1813,53.3217,0,27.3174,0,12.735,17.292,25.5093,37.557,27.9096,0,1437.502222,29.3712,14.6448,0,38744.29775,50.82,19.773,26.8425,43.173,22378.32212,34.3044,24.2208,11.5989,330.8364,14.7639,9.18,114.7608,0,0,0,81.1395,12.6,0,30.636,10.128,54.3165,12.75,0,61.347,28.224,0,0,0,50.6514,21.054,0,18.675,26.8092,0,35.7285,0,0,53.8416,9.3912,0,0,21.1614,9.66,9.2394,10.818,0,8142.941635,104.7932175,33.426,42.91527356,21.2916,25.1811,19.0476,35.6199,34.5996,1917.818222
1814,1318.841807,30.927,155.55,46.551,15.84,20.28,0,27.75,11.592,7.452,38.94,0,179.91,12.138,9024.754693,221.6528818,45.717,1680.819382,3537.32544,7249.152375,121.0804058,4412.107735,32.193,22.995,27.174,80.24575397,0,18.396,19.458,12.6,28.944,12.096,35.1,23.322,10.14,19.53,0,0,25.992,19.593,15.39,16.83,17.82,23.25,18.42865265,1520.757554,17.85,0,20.4,0,19.14,18.36,35.838,18.699,10.71,11.661,0,425.5476855,83.27237256,356.9011377,23.652,240.12,233.544,2924.419018,7623.700392,219.6096755,242.8010449,1137.274141,770.9761289,155.8097827,3152.841384
1815,228.2469,674.337,119.4800755,40.3332,79.3881,137.2074,234.671236,88.96118622,510.0864,113.2448001,3912.959555,23.2806,198.576,758.6529,1487.31208,85.9089,462.5249107,961.2282034,1798.30194,8125.291294,1448.557282,86.20368745,314.985,141.1562498,189.2128949,143.9330168,270.4098,955.4802923,140.5278,739.1869289,116.3085,475.2224032,48.00785568,1904.561453,109.7172,377.0273158,77.5005,96.17471038,510.086631,290.8263424,108.3078,285.7728,164.61,92.157,54.99814462,139.3677,58.0983,289.7505,5.16,18.6108,61.01578118,21.7305,191.269657,403.2207366,32.6097,38.22,88.0878,203.9061,504.8864139,64.74649834,67.398,1002.489108,44.0217,115.7952,8710.956469,346.395986,73.08,2897.997523,163.2170764,22.5855,4785.739996
1816,104.9285358,164.4104202,88.61718311,22.308,224.91,40.56,203.346,22.308,77.382,124.5786438,52.08489661,46.92,93.93413086,64.389,436.7134922,0,71.34675806,90.77798346,415.8100085,227.0350807,19.14,49.92,46.47,688.14,55.35127881,127.638,22.815,76.4894165,23.97,31.11,63.88693066,100.524,111.9159525,128.271,63,75.348,67.25519165,341.7319962,88.79797852,196.6171044,287.0003672,23.84598871,70.69986749,238.7343201,54.891,8115.065625,26.52,105.5295238,29.913,109.6237115,491.6482178,47.43,143.247,2751.527474,168.4775554,210.123,359.1164502,110.484,924.5553962,76.07933038,75.48,243.7665436,12.24,59.13,252.22777,31.569,101.5890802,85.75604077,228.2731487,13.689,65.5217666
1817,10.17,29.295,61.56014473,0,17.2788,15.912,16.6716,46.1664,11.8335,92.763,159.6,0,13.7712,0,0,170.181,0,20.292,5.6457,0,15.84,131.07,0,13.143,17.85,15.3576,0,223.3896,0,9.0375,43.1241,38.997,0,40.3506,0,0,0,17.3394,33.381,0,20.4372,0,9.1908,0,25.9870642,39.1446,0,14.8707,0,65.6667,70.8849,18.414,8113.357978,0,0,0,25.0992,20.6517,22.806,7.224,10.0548,0,6.4908,30.7791,17.0082,5.538,0,0,9.72,0,125.7469201
1818,0,0,0,0,11.3454,0,0,0,42.921,86.73738,107.9117529,0,0,520.5732544,0,904.8560431,0,28.03725,0,0,149.27475,0,0,31.71267,0,144.36,0,62.0415,559.79199,6255.651629,29.23674,129.1985963,1313.209098,8097.147573,169.3100189,1217.391586,27.09576,4.1502,1350.729768,64.21554,228.9150385,4720.130506,602.4320486,182.0180766,132.363,0,46.39734,51.88527,26.63781,0,59.83647,203.48448,103378.1838,54.95556,63.02856,62.86545,42.075,22.6002,29.358,0,46.06767,27.9204,29.3265,32.8425,0,0,126.11592,0,0,0,173.7372
1819,0,21.87,10.71,13.86,32.64,23.577,0,11.781,21.78,27.465,36.036,0,11.88,12.675,45.879,47.04777722,0,23.403,56.58,93.264,12.24,19.053,34.656,23.04,7.14,43.59992432,13.689,11.661,16.56,21.72,0,14.196,16.74,10.71,27.72,20.664,28.236,21.79959073,27.885,30.426,0,12.168,12.24,0,52.41,21.261,30.879,28.38,41.268,0,0,19.053,0,0,12.495,4.284,11.73,72.699,4.761,25.11,9,37.35,16.443,15.84,8096.307539,36.018,15.81,65.31768036,0,27.162,101.616
1820,75.963,84.8445,130.848295,85.212,71.31588018,235.301973,34.41,34.2303,5124.817431,396.2737986,282.5174324,94.2882,125.5926,391.5840593,23.7204,2331.941034,1888.367264,2799.351384,217.9358209,37.7466,510.6208516,121.1543537,11.1078,269.0115,66.37224015,26.9874,15.9144,355.3784203,126.504,76.8714,165.2484,187.2,30.8625,20.34,36.2745,53.3952,53.5818,61.27099918,126.2790902,40.10544086,52.0188,50.0679,30.366,94.7544,9.585,41.943,114.2604,2197.144304,40.2042,192.2149521,646.5905899,41.38749463,122.9725669,1077.768775,75.1905,636.0444803,108.2628,8094.329375,1545.621065,1835.197352,253.344,4.6068,28.4703,2725.655839,122.079,122.7116498,5394.894822,106.8182184,6674.315992,15.5178,20.169
1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7819.051505,8367.828244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,18.2529,37.58377764,517.7780273,10.278,42.354,90.26569805,18.6702,18.6099,29.7864,27.1236,19.2579,0,183.5148,4.8024,37.9386,75.85943051,421.8516,21.942,8.2248,12.366,56.8419,12.9381,24.843,27.2676,30.9672,49.068,109.0758204,267.7596,131.9250769,9.3054,27.40779153,63.0885,25.03543121,71.7978,0,8247.819241,28.4058,566.1597569,320.6235706,11.0856,4599.899085,54.1695,4.9896,578.7364843,48.03362021,0,12.9276,415.1995175,20.352,89.6355,1637.515366,170.6232816,38.8284,397.9677048,868.9775871,1115.202652,192.924,8092.195506,3882.377888,108.3697765,46.6008,16.2135,3441.160598,8107.125316,393.8029479,135.3438307,374.5265753,2160.853847,4210.822455,11937.68749,124.7964
1823,6.6912,208.8702,19.302,43.6056,10.7226,7.188,0,18.5052,16.0875,20.23890308,18.7968,22.8555,0,17.7156,5.7348,15.7476,17.925,69.4023,35.6025,10.836,8.676,38.0328,0,0,7.176,5.538,16.5048,10.44,28.977,298.9152,96.3585,70.2702,53.0442,21.0192,214.6303781,47.2362,0,23.4291152,23.5509,25.395,10.4574,22.7052,120.1288093,19.1595,136.0107,5.922,16.83,11.03476895,22.2828,38.43,24.0546,21.6036,97.65,17.679,12.2298,17.3706,8089.983769,15.5568,36.8874,7.9332,27.2076,28.914,26.829,21.8685,14.4648,31.4577,36.309,46.1835,0,55.7634,57.687
1824,10.0128,13.224,34.875,0,33.8256,21.7899,0,219.5025,0,150.3675,53.3214,19.0482,57.1989,4.6068,36.0435,10.6659,47.1276,192.5379,71.7765,85.67428198,48.0267,6.507,0,9.6795,21.2211,0,40.9092,29.4462,27.0936,21.4368,30.7362,0,156.3975,13.2288,246.0615,33.012,0,49.776,17.8596,0,19.3458,0,0,15.2145,8077.47744,26.712,25.0194,14.9205,7.7145,0,30.0366,0,31.8681,25.4502,0,0,60.2052,58.8042,0,20.4,84.75728069,32.781,43.4964,10.836,97.0419,34.7727,50.232,15.2334,22.7766,0,85.4544
1825,10.17,15.804,15.2145,12.2256,14.2548,0,9.126,0,16.218,26.1492,302.535,10.6281,8074.834312,727.3304077,13.5096,0,10.6659,6.8115,14.196,57.3666,22.4094,0,18.684,0,27.5196,19.4904,13.2054,0,0,0,0,0,27.762,9.1908,0,19.4256,0,28.35,0,16.4625,8.97,38.9004,22.4928,24.3288,7.9596,11.7783,8.9625,0,0,0,0,16.4772,0,0,0,15.3,12.765,7.923,0,52.5648,9.153,136.9557,11.0856,0,239.8914082,55.974,911.3110734,74.30403735,20.9385,0,20.07
1826,21.8214,12.516,73.7124,250.1202864,35.112,91.6995,17.0829,88.96087434,156.9672,39.2504146,11.583,55.8846,25.0755,17.895,10.3791,72.9612,12.3192,32.8884,42.918,18.63,119.2992,144.792,18.8838,92.07,11.97,21.5055,40.8084,11.6592,263.1339,6226.678731,223.665,53.34326492,91.5654,8068.914272,187.2703008,42.588,94.5945,26.5314,2469.799082,5.3664,141.6426,55.9335,41.6232,850.1399982,78.91508677,17.3196,0,27.32476289,26.9229,55.6326,62.55,89.65061865,14.553,163.5249537,75.4101,77.05622168,19.4832,18.5388,152.5536,0,55.6875,4.3659,31.8474,493.4022913,0,99.1536,37.3302,17.955,8.955,22.4268,18.6912
1827,125.58,0,0,0,314.2566,0,22.6026,0,0,194.373,31.1649,9.6273,116.8785,7.9002,145.296,3430.176837,0,946.2578546,44.403,118.269,16.7211,19.4886,185.7972,28.8084,900.425676,23.9559,133.1316,139.0026,161.4054,255.984,578.3301,0,34.5576,530.3967,125.664,0,0,265.9335,122.928,125.142,17.226,155.25,0,11.6886,19.872,9.2232,0,0,0,300.9888,349.4727,12.1896,143.6235,0,126.432,0,121.14,54.18887776,208.4166,156.435,151.8552,8024.822754,200.7168,0,342.693,256.3278,14.634,78.6672,13.3245,0,509.7465
1828,1801.32656,298.8399,1304.931987,104.3063311,1467.951452,271.9954789,69.8355,181.1337891,8016.082145,8114.644404,120.798,0,1437.659637,460.8396488,20.2923,29.772,106.7913,2310.706224,304.0875,10645.11851,101.925,62.0235,16.104,392.1069,80.12247546,63.1584,570.276,926.8475109,974.0565469,2620.045482,0,4213.785628,95.42963181,3495.489101,0,85.794,26.1408,313.0504525,539.4892961,126.0742636,44.55,10.182,343.198466,461.748,31.2237,33.7986,27.0354,465.7200583,25.1667,204.183,4857.116048,55.4166,1455.832702,2134.793658,392.8669014,93.492,132.7423848,899.1644729,7062.579407,1103.465503,4207.147846,36.144,28.89,272.2280339,1245.0312,528.8211,289.7808524,690.8713427,692.7375,0,2069.370832
1829,28.899,44.973,0,27.927,13.26,0,18.183,15.21,16.83,14.28,26.73,0,13.26,26.136,28.497,0,10.14,17.745,190.4833813,8002.990213,0,25.857,14.196,16.2,183.657,63.18,122.94,60.885,0,11.154,10.08,10.14,12.483,58.464,12.168,16.443,0,14.28,53.358,9.69,31.68,0,15.111,15.3,58.344,50.22,0,0,0,21.951,11.154,20.28,18.48,16.443,0,0,0,48.087,108.252,27.825,0,42.141,147.339,23.97,29.172,26.082,108.3578216,15.3,29.232,0,17.028
1830,0,0,0,0,0,0,0,0,0,0,0,7994.570228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
