CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	Alphitonia philippinensis (1)	Berchemia floribunda (2)	Berchemia giraldiana (3)	Berchemia hirtella (4)	Berchemia huana (5)	Berchemia kulingensis (6)	Berchemia lineata (7)	Berchemia loureiroana (8)	Berchemia sinica (9)	Berchemia yunnanensis (10)	Ceanothus asiaticus (11)	Colubrina arborescens (12)	Colubrina asiatica (13)	Colubrina pubescens (14)	Colubrina spinosa (15)	Gouania leptostachya (16)	Guoania javanica (17)	Gouania leptostachya (18)	Gouania hypoglauca (19)	Gouania polygama (20)	Hovenia acerba (21)	Hovenia acerba var. kiukiangensis (22)	Karwinskia calderonii (23)	Krugiodendron ferreum (24)	Paliurus perforatus (25)	Rhamnella franguloides (26)	Rhamnella tonkinensis (27)	Rhamnus crenata (28)	Rhamnus davurica (29)	Rhamnus diamantiaca (30)	Rhamnus erythroxylon (31)	Rhamnus globosa (32)	Rhamnus hainanensis (33)	Rhamnus koraiensis (34)	Rhamnus leptophylla (35)	Rhamnus longipes (36)	Rhamnus napalensis (37)	Rhamnus oreodendron (38)	Rhamnus parvifolia (39)	Rhamnus rosthornii (40)	Rhamnus sphaerosperma (41)	Rhamnus subapetala (42)	Rhamnus utilis (43)	Sageretia pauciflora (44)	Sageretia thea (45)	Scutia eberhardtia (46)	Scutia myrtina (47)	Ventilago calyculata (48)	Ventilago calyculata var. trichoclada (49)	Ventilago cristata (50)	Ventilago denticulate (51)	Ventilago inaequilateralis (52)	Ventilago leiocarpa (53)	Ventilago leiocarpa var. pubescens (54)	Ventilago maderaspatana (55)	Ventilago oblongifolia (56)	Ventilago pauciflora (57)	Ziziphus apetala (58)	Ziziphus attopensis (59)	Ziziphus cambodiana (60)	Ziziphus funiculosa (61)	Ziziphus guatemalensis (62)	Ziziphus horsfieldii (63)	Ziziphus incurva (64)	Ziziphus mauritiana (65)	Ziziphus oenopolia (66)	Ziziphus poilaneo (67)	Ziziphus rotundifolia (68)	Ziziphus rugosa (69)	Ziziphus rugosa var. harmandii (70)	Ziziphus thyrsiflora (71)
Organic compounds	Phenylpropanoids and polyketides	Flavonoids	O-methylated flavonoids	7-O-methylated flavonoids	22.3716	535.6512106	247.8119746	2062.5065412000004	31.445999999999998	133.1837284	58.4436	61.2078	1899.3746429999999	264.252532	81.44989142	421.29342	55.1907	46.2234	32.215199999999996	18.6576	55.935	4133.3751486	46.6716	43.955999999999996	46.9605	68.1318	11.6058	177.07362407	84.85000109	234.3033	21.048000000000002	1226.57587	6126.3994702	953.1919529999999	14453.294532	53043.61651000001	313.69276909999996	488.79154199999994	69.5964	21.49526621	47.1276	119.11710000000001	173.22570000000002	8.9625	187.6377	111.4131	89.20920000000001	73.92396132	9.4536	113.32905059000001	30.5775	13.5063	42.260400000000004	73.4355	72.5076	29.1087	147.4194	55.17401642	69.048	19.753800000000002	102.22200000000001	50.7522	56.367000000000004	88.368	28.8312	74.7756	40.8489	30.063	160.5106489	78.0201	74.6712	220.9533	46.506	23.1315	49.7241
Organic compounds	Phenylpropanoids and polyketides	Flavonoids	O-methylated flavonoids	Chromones	20.937	198.34166138	130.2528	15663.312139000001	88.2987	125.5806	70.73256559	80.3757	24.758181280000002	176.9244	32.1405	0.0	27.8451	39.3468	63.734737429999996	27.84239242	31.1649	523.1133756	68.2845	20.3904	22.0515	125.9144622	29.61	31.73262407	75.1953	224.0718	18.0156	173.8398	9533.278694	1146.423932	131012.611952	94500.56029999998	412.0671	585.661389	277.7825377	161.8842	77.3001	51.315	272.6256	31.966500000000003	95.919	114.4893	82.47149999999999	5.2875	19.2384	32.472899999999996	40.579499999999996	26.578500000000002	201.97581830000001	50.9499	29.894399999999997	316.1424214	55.7067	101.70401642	86.6682	148.0008	47.163	141.6384	26.154	84.1602	43.284	68.3928	34.7865	26.955	84.6468	139.7355	104.06748605	54.1359	87.8094	83.8719	104.9001
Organic compounds	Phenylpropanoids and polyketides	Flavonoids	none	8-O-methylated flavonoids;Aurone flavonoids	1703.2864431	5838.0136426	12678.161593699999	2780.7248578399995	1105.7697856	22487.44866592	2934.2008836	6464.584688	55185.04647501001	11188.922198890003	15207.491402149999	234.8622	30313.637456000004	30302.332049999997	352.79919831999996	504.7235112700001	3624.8766751000003	4935.68155576	2090.32917637	3166.23255362	1876.2297424999995	920.13646804	404.27017338999997	572.532	965.2758844000001	1417.1670709	12252.6031592	18839.672755000003	1814.3978354	3222.9208888000003	2588.3455692299995	36420.5833869	6053.949475399999	20236.485013489997	2037.8988932099999	3301.753918	1464.6187458999998	5397.305349540001	4302.8885123	1214.1942000000001	4530.81436708	5184.5831844	377.95648875999996	2910.7670343000004	344.36313309999997	4475.78100396	5821.9543016000025	4161.40118	6707.38604673	1725.27907289	4487.687521999999	1034.6917871800001	16704.650021	2216.4243035500003	6101.5258816000005	2999.00581	7750.898272119999	851.39624118	1619.0108192	638.842865	1086.5247753	3317.7270403500006	1699.58024126	390.06839999999994	2508.6149199	9446.750108749999	8793.550044540001	1643.7224819000003	2030.5292101500002	276.56039999999996	296150.5111059
Organic compounds	Phenylpropanoids and polyketides	Flavonoids;Isoflavonoids	Flavones	Flavones	973687.5327	2066425.4109999998	1833030.009	40600.751821000005	1468700.129	1824303.5459999999	1234326.165	2348952.44	3607511.9289999995	5583740.419	1890702.42	367412.3862	1402829.236	1224263.741	1322722.758	739958.6925	812021.5968	1086155.993	1731990.094	2958685.402	2302180.58	2542291.174	840170.3031	1314580.824	1420771.084	3082850.443	1241338.878	1057960.788	1813221.592	2396692.365	15426.14869	5585477.3	4031472.715	3955627.768	3908455.0719999997	4034911.268	3123031.758	3632317.756	4484511.223	2219255.1769999997	4370179.749	4864941.8719999995	2993085.539	3498534.0560000003	1740487.918	2086601.495	1700723.8830000001	3556814.4910000004	1682686.733	2205986.872	3421017.6380000003	2258489.693	4611171.745	5147149.723999999	1985644.361	2451524.574	4352919.772	2784944.65	3204204.9510000004	2258194.894	3421342.5160000003	2380360.848	1135237.247	1293872.13	2635435.066	2628568.044	2394098.046	1737717.7780000002	1846370.655	2350926.3230000003	4843803.922
Organic compounds	Phenylpropanoids and polyketides	Isoflavonoids	1-benzopyrans;Amino acids, peptides, and analogues;none	3'-hydroxy,4'-methoxyisoflavonoids;Chromones	47.1618	90.5127	31.6404	29.517	9.36	31.950000000000003	0.0	9.1692	29.4135	180.2511	17.6721	0.0	27.51	19.1205	60.408	0.0	113.184	29.664	3.9615	110.8356	164.04479999999998	37.7919	0.0	32.472	12.1896	29.4462	21.0054	47.818799999999996	26.4096	86.96231724	27.3972	60.0984	166.99439999999998	47.4888	32.76	187.065	40.1592	97.03200000000001	63.806700000000006	53.2755	65.01969357	97.0449	39.916799999999995	44794.056189999996	48.6396	95.9778	0.0	461.7992407	0.0	3810.0459997999997	296.04011310000004	93.2526	273.7313838	584.2777515	25.6233	37.4079	65.7567	17.784000000000002	16.929000000000002	0.0	26.950499999999998	0.0	36.1359	16.491	44.6916	47.1276	18.0435	42.283500000000004	28.2828	31.0581	0.0
Organic compounds	Phenylpropanoids and polyketides	Isoflavonoids	Furanoisoflavonoids	Pterocarpans	648.8866393999999	380.97	197.332079	186.792	36.6336	60.003	52.0128	53.7102	158.5836	308.1168	74.1132	20.28	2320.257556	3270.5928480000002	204.27350259999997	184.19172796	446.202	3524.2923619999997	465.5688	2250.679328	1345.3552108	21.366	20.16	38.5236	31.5642	111.06	42.042	628.7028	0.0	324.375	662.3448	59.65074184	28.3248	106.7094	0.0	117.5957754	51.8592	1415.4784182	0.0	44.139	410.8134	28.4256	36.8424	31.68	18.317999999999998	123.8688	52.8528	57.66585842	39.7098	43.6794	780.4344727999999	43.56	205.7664	395.2347832	456.3109004	91.25936862	1696.3844112	6545.74125	32831.487668	85.5792	105.2832	956.7646447999999	15.3846	61.674	1504.4820000000002	775.3511316	272.844	199.14290706	4549.685794	43.7304	184.7928
Organic compounds	Phenylpropanoids and polyketides	Isoflavonoids	none	3'-hydroxy,4'-methoxyisoflavonoids;Chromones	47.1618	22.8825	20.8854	0.0	141.0427583	21.78	20.3205	16.065	9.6633	64.6557	43.3194	17.2074	64.5738	0.0	29.358	0.0	152.1504	0.0	27.99	31.3404	59.826	0.0	0.0	23.355	12.1896	7.17	11.2002	11.6817	0.0	8.97	72.56334152	312.03281860000004	192.03	13.23	29.7714	21.92490288	17.0181	50.4603	30.9018	0.0	325.8198	114.79629150000001	34.2108	32884.72529	14.3556	23.7075	0.0	263.6594841	0.0	2054.895501	186.7084714	26.4108	173.2811807	64.30075671	66.09899999999999	37.0767	655.6113579	0.0	16.929000000000002	67.3056	0.0	0.0	16.8003	0.0	41.6619	0.0	10.16026648	22.6134	10.038	0.0	56.8998
Organic compounds	Phenylpropanoids and polyketides	Lignan glycosides	none	Lignan glycosides	153.5316	1123.1668765	207.31506987	248.67315589999998	1444.409772	1231.4186590499999	290.97269190000003	1190.8983019999998	2613.9679069999997	8574.1352975	226.27808212	688.8185607999999	4313.979938789999	3086.4969705999997	203.2361278	265.2289553	8830.628034899999	1568.5788209999998	394.4292	2615.4700754	6956.79809641	1936.8061340000002	1278.5745768	367.0956	1020.8123999999999	326.4372000000001	412.8243391	204.5082	1005.53736	22887.314010000002	30572.861186000002	45324.138463799994	5915.2954116	15130.971960300003	10955.783909	6873.9327158999995	7602.145912999999	5806.16626297	14216.773587500002	2279.7604612999994	760.7095585000001	4741.5130961	24101.123810999998	8738.180048	469.95556209999995	243.9246902	553.6441725999999	105417.40798455	355.28138657000005	7366.25147467	19711.955858399997	56711.370752740004	392.2119305	215401.17223705	23511.107385000003	124218.18447288	2689.533012	6282.461841480001	302.4543	193.57049999999998	370.65270000000004	153.4329	234.2313	88.2033	3964.7999345000003	7997.304446630001	585.15827582	728.0123089	635.2707772199999	131.5794	60905.2875391
Organic compounds	Phenylpropanoids and polyketides	Linear 1,3-diarylpropanoids	Chalcones and dihydrochalcones	2'-Hydroxychalcones	253.3280782	29627.772593	19661.66491	281337.1024	3730.6199549999997	220864.50812	387.13092264	128053.48509	20209.765213	26967.787790000002	16.1985	18.8424	19.7625	154.55460000000002	168.48533084	234.2032121	47.02201644	1280.4612	272.358	48.0426	14966.295280000002	14888.822919	6214.789027	664.481282	238.0029	264.76096362	995.0229674000001	4512.423267	126.228	97840.35399	154939.99062	89430.36403	32214.384363	93382.30460999999	95134.94157	89650.21525	38106.06239	9800.342387	49162.9598599	423.062485	387.13150110000004	8995.059018	5582.387782999999	554.5995	33.423	109.22726691	5172.219139499999	24704.62865	250.79886339	1667.359851	16303.571155999998	7673.796684999999	8778.08373689	2480.46027235	227.21503385	5758.361324500001	21656.567318	6558.069233	298.2531	2901.037087	157.91753200000002	119.7597	381.7824	235.2623471	1557.1094241499998	2318.828344	16608.762752040002	1671.30860725	34925.14087	309.177	388.06525326999997
Organic compounds	Phenylpropanoids and polyketides	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Coumaric acids and derivatives	3484.3028206	18945.2338322	26967.582121000003	39110.36909759999	91441.1775739	53165.526151230006	62884.6413762	114575.61893440002	139304.816019	27977.870216	29339.3445988	74290.5011666	7502.4813932	82625.9141561	11207.147164299999	89252.63252000001	150907.903957	27045.221566299995	141.975	189.64224	115081.38471649998	30170.292447	13153.961742	22754.7877197	30634.787111999998	57913.34507	45432.186293	28840.1495085	39941.636579	26341.0004096	235217.64074799998	133435.448106	3745.2349203	23645.049808929998	55432.53225499999	2549.2649480000005	39700.99289865	35457.571805	54652.313266	18532.3421572	62329.382029	4035.8065119199996	66874.92914380001	151360.19850199998	1984.43642619	353.66780506	126423.298478	55276.098973	157975.081601	406920.33374410006	162089.9645577	278245.03736984	25603.678129699998	179715.84276700002	203285.322422	383773.2693898	29848.062909700002	251713.5798105	43021.32371	28896.920484000002	6153.9400221999995	2105.0038672999995	1719.6540764000001	151837.3456568	12252.0918343	106575.21661969999	8097.1215213000005	26499.314027999997	955.6741648	21040.990334299997	534.1140265
Organic compounds	Phenylpropanoids and polyketides	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Isoflavones	640.2315834000001	65429.54212	71339.827694	549601.6755	17148.5184	998.1633	4734.1083	197817.6837	225460.39818113	631828.2132	1368.0804	41574.153	1153.3599000000002	576.5681999999999	1368.7671	5483.2014	14609.225100000001	363.0138	142.3128	322.1538	3851.0879999999997	323664.6258	7179.063	514.8822	9164.2551	31835.0361	5129.817	2576.6448	5633.0175	787.1343	35933.290499999996	3123.7977	208.6683	1444.1922000000002	24524.4741	4857.577200000001	2529.4566	6447.55026339	106038.05309999999	2026407.1354000003	2061.096	10256.272200000001	1947.9062999999999	517.5789	12005.754350000001	1817.4309	3724.0899	2863.1088	4245.162	714.6161999999999	4036.3248	1585.4997	5724.9093	666913.3134	3308.2167	2915.0697	17959.4292	284661.3285	1007.1582000000001	3798.5384999999997	1294.6224	650.3589	504.741	131088.88379999998	10102.3884	48841.072799999994	4109.38602781	2215.1378999999997	166.3374	264.6522	16676.174099999997
Organic compounds	Phenylpropanoids and polyketides	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Phenolic glycosides	22033.917028	15342.802112000001	373571.25250000006	3839.056834	38226.44653069999	6586.103068	314.2368	89890.29506	371.46569999999997	1018.2780338	22191.21943923	255.17661935999996	313.81739209	441.6156	53.2422	333.8388	8996.163712000001	2242.1259819999996	204.13469999999998	83.78405167	23499.919621699995	232.1061	851.1725999999999	3893.9134280000003	13754.830544	232500.74425999998	3881.280553	2584.6513395999996	502.62291914	198.0864	1069.3284996	5829.622528	104.9952	1913.56934312	6349.27885	7124.4532502	1956.6102255999997	22359.778739999998	26321.120559999996	536.9266166	41848.52815	267.7136304	256.59143356000004	9687.946338400001	372.91404020000004	312.8766378	1285.3721932	280.383149	60.3894	602.5332385000002	588.76438978	183.14818594000002	375.912143	347.00057862000006	225.9468	101.5413	265.94100000000003	670.0628582	8661.765180000002	637.1438378	453.85619999999994	175.1481	633.0459632	82.45080000000002	11610.302606	5853.107072	387.22510013999994	1149.8792813999999	120.0396	140.1858	226.10450742999998
Organic compounds	Phenylpropanoids and polyketides	Tannins	Hydrolyzable tannins	Hydrolyzable tannins	1002.1833004	9763.7335179	13812.5885695	11409.21857951	1246.5081709	16170.909943229999	989.0238370000001	21955.5151748	34335.854043	31227.653383169996	466.8999704	436.25070000000005	884.0417173000001	941.4503279300001	938.1464789000001	593.5271908000001	13500.95158	1625.7108084	586.3357217	567.126	26237.271097	385.30692	525.6422324	684.08628092	361977.84911569994	55860.83563352001	9543.7336887	664.02792944	1707.1939220200002	4332.56829124	26718.180345999997	8642.5511474	6650.2127550000005	6784.5906935	6849.3537864	4622.3696283	10984.138302	789.4253469999999	82502.4284736	801.29490842	1038.07717844	1890.5754241	5757.50666689	967.1977057	496.380595	559.3315865	148845.6148958	23457.60329	1952.1245968399999	2343.17201888	16320.707086199998	11047.314215900002	1688.3799853	40884.24051729999	18362.1613811	9484.002909419998	35498.545348340005	75237.734474	32196.519753300003	2610.2574971000004	16140.5635747	1467.09169106	1387.1168607599998	19502.1867249	1182.6020697999998	10863.02182677	18535.13043916	766.42810383	26540.0174135	5548.120736570001	2000.6105841100002
